date,turnover,transaction_cost,strategy,optimizer_status,optimizer_target_exposure,optimizer_exposure_limit,optimizer_objective,optimizer_signal_component,optimizer_risk_component,optimizer_crowding_component,optimizer_turnover_component,optimizer_ex_ante_volatility,optimizer_iterations
2022-02-28,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2022-03-07,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-03-14,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-03-21,1.6,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2022-03-28,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2022-04-06,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2022-04-11,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2022-04-18,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2022-04-25,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2022-05-05,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-05-09,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-05-16,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2022-05-23,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2022-05-30,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-06-06,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-06-13,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2022-06-20,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2022-06-27,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2022-07-04,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2022-07-11,1.6,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2022-07-18,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-07-25,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
